<TICKER>;<PER>;<DATE>;<TIME>;LAST;<VOL>
GAZP;0;18.02.2021;16:30:06;224.500000000;10
GAZP;0;18.02.2021;16:30:06;224.530000000;50
GAZP;0;18.02.2021;16:30:07;224.500000000;10
GAZP;0;18.02.2021;16:30:07;224.400000000;2000
GAZP;0;18.02.2021;16:30:07;224.400000000;930
GAZP;0;18.02.2021;16:30:07;224.400000000;50
GAZP;0;18.02.2021;16:30:07;224.400000000;20
GAZP;0;18.02.2021;16:30:07;224.520000000;10
GAZP;0;18.02.2021;16:30:08;224.400000000;200
GAZP;0;18.02.2021;16:30:08;224.520000000;440
GAZP;0;18.02.2021;16:30:08;224.520000000;10
GAZP;0;18.02.2021;16:30:08;224.520000000;10
GAZP;0;18.02.2021;16:30:09;224.410000000;50
GAZP;0;18.02.2021;16:30:09;224.410000000;170
GAZP;0;18.02.2021;16:30:09;224.410000000;330
GAZP;0;18.02.2021;16:30:09;224.400000000;1280
GAZP;0;18.02.2021;16:30:09;224.400000000;250
GAZP;0;18.02.2021;16:30:09;224.400000000;10
GAZP;0;18.02.2021;16:30:09;224.400000000;130
GAZP;0;18.02.2021;16:30:09;224.500000000;10
GAZP;0;18.02.2021;16:30:09;224.500000000;120
GAZP;0;18.02.2021;16:30:09;224.520000000;30
GAZP;0;18.02.2021;16:30:09;224.520000000;340
GAZP;0;18.02.2021;16:30:10;224.430000000;10
GAZP;0;18.02.2021;16:30:10;224.430000000;110
GAZP;0;18.02.2021;16:30:10;224.530000000;490
GAZP;0;18.02.2021;16:30:10;224.530000000;1200
GAZP;0;18.02.2021;16:30:10;224.530000000;800
GAZP;0;18.02.2021;16:30:10;224.550000000;10
GAZP;0;18.02.2021;16:30:10;224.460000000;10
GAZP;0;18.02.2021;16:30:10;224.420000000;10
GAZP;0;18.02.2021;16:30:10;224.410000000;280
GAZP;0;18.02.2021;16:30:10;224.450000000;400
GAZP;0;18.02.2021;16:30:10;224.550000000;300
GAZP;0;18.02.2021;16:30:11;224.460000000;10
GAZP;0;18.02.2021;16:30:11;224.440000000;10
GAZP;0;18.02.2021;16:30:11;224.430000000;10
GAZP;0;18.02.2021;16:30:11;224.420000000;50
GAZP;0;18.02.2021;16:30:11;224.420000000;10
GAZP;0;18.02.2021;16:30:11;224.410000000;130
GAZP;0;18.02.2021;16:30:11;224.410000000;10
GAZP;0;18.02.2021;16:30:11;224.410000000;770
GAZP;0;18.02.2021;16:30:11;224.500000000;60
GAZP;0;18.02.2021;16:30:11;224.530000000;800
GAZP;0;18.02.2021;16:30:11;224.540000000;740
GAZP;0;18.02.2021;16:30:11;224.550000000;190
GAZP;0;18.02.2021;16:30:11;224.550000000;800
GAZP;0;18.02.2021;16:30:11;224.550000000;410
GAZP;0;18.02.2021;16:30:11;224.530000000;500
GAZP;0;18.02.2021;16:30:11;224.460000000;10
GAZP;0;18.02.2021;16:30:11;224.440000000;10
GAZP;0;18.02.2021;16:30:11;224.430000000;370
GAZP;0;18.02.2021;16:30:12;224.560000000;4380
GAZP;0;18.02.2021;16:30:12;224.450000000;430
GAZP;0;18.02.2021;16:30:12;224.450000000;2160
GAZP;0;18.02.2021;16:30:12;224.450000000;2000
GAZP;0;18.02.2021;16:30:12;224.570000000;490
GAZP;0;18.02.2021;16:30:12;224.590000000;3480
GAZP;0;18.02.2021;16:30:12;224.510000000;220
GAZP;0;18.02.2021;16:30:12;224.500000000;12270
GAZP;0;18.02.2021;16:30:13;224.500000000;30
GAZP;0;18.02.2021;16:30:13;224.500000000;4790
GAZP;0;18.02.2021;16:30:13;224.580000000;950
GAZP;0;18.02.2021;16:30:14;224.530000000;10
GAZP;0;18.02.2021;16:30:14;224.500000000;100
GAZP;0;18.02.2021;16:30:14;224.500000000;160
GAZP;0;18.02.2021;16:30:14;224.600000000;10
GAZP;0;18.02.2021;16:30:14;224.600000000;200
GAZP;0;18.02.2021;16:30:14;224.600000000;200
GAZP;0;18.02.2021;16:30:14;224.600000000;410
GAZP;0;18.02.2021;16:30:14;224.610000000;1280
GAZP;0;18.02.2021;16:30:14;224.500000000;1750
GAZP;0;18.02.2021;16:30:14;224.640000000;20
GAZP;0;18.02.2021;16:30:14;224.500000000;630
GAZP;0;18.02.2021;16:30:15;224.590000000;50
GAZP;0;18.02.2021;16:30:15;224.520000000;50
GAZP;0;18.02.2021;16:30:15;224.520000000;150
GAZP;0;18.02.2021;16:30:15;224.510000000;100
GAZP;0;18.02.2021;16:30:15;224.510000000;310
GAZP;0;18.02.2021;16:30:15;224.590000000;360
GAZP;0;18.02.2021;16:30:15;224.500000000;270
GAZP;0;18.02.2021;16:30:15;224.500000000;100
GAZP;0;18.02.2021;16:30:15;224.500000000;3350
GAZP;0;18.02.2021;16:30:16;224.600000000;10
GAZP;0;18.02.2021;16:30:16;224.600000000;10
GAZP;0;18.02.2021;16:30:16;224.500000000;1360
GAZP;0;18.02.2021;16:30:16;224.610000000;10
GAZP;0;18.02.2021;16:30:16;224.620000000;100
GAZP;0;18.02.2021;16:30:16;224.610000000;400
GAZP;0;18.02.2021;16:30:16;224.610000000;90
GAZP;0;18.02.2021;16:30:17;224.610000000;500
GAZP;0;18.02.2021;16:30:17;224.660000000;10
GAZP;0;18.02.2021;16:30:17;224.660000000;140
GAZP;0;18.02.2021;16:30:17;224.550000000;200
GAZP;0;18.02.2021;16:30:17;224.550000000;210
GAZP;0;18.02.2021;16:30:17;224.550000000;200
GAZP;0;18.02.2021;16:30:17;224.550000000;40
GAZP;0;18.02.2021;16:30:17;224.550000000;160
GAZP;0;18.02.2021;16:30:17;224.630000000;650
GAZP;0;18.02.2021;16:30:17;224.630000000;100
GAZP;0;18.02.2021;16:30:17;224.550000000;50
GAZP;0;18.02.2021;16:30:17;224.550000000;200
GAZP;0;18.02.2021;16:30:17;224.550000000;200
GAZP;0;18.02.2021;16:30:17;224.550000000;500
GAZP;0;18.02.2021;16:30:17;224.520000000;120
GAZP;0;18.02.2021;16:30:17;224.520000000;20
GAZP;0;18.02.2021;16:30:17;224.520000000;10
GAZP;0;18.02.2021;16:30:17;224.510000000;800
GAZP;0;18.02.2021;16:30:17;224.500000000;770
GAZP;0;18.02.2021;16:30:17;224.500000000;150
GAZP;0;18.02.2021;16:30:17;224.490000000;20
GAZP;0;18.02.2021;16:30:17;224.490000000;160
GAZP;0;18.02.2021;16:30:18;224.510000000;500
GAZP;0;18.02.2021;16:30:18;224.510000000;90
GAZP;0;18.02.2021;16:30:18;224.510000000;360
GAZP;0;18.02.2021;16:30:18;224.510000000;90
GAZP;0;18.02.2021;16:30:18;224.500000000;6550
GAZP;0;18.02.2021;16:30:18;224.620000000;120
GAZP;0;18.02.2021;16:30:18;224.620000000;20
GAZP;0;18.02.2021;16:30:18;224.620000000;200
GAZP;0;18.02.2021;16:30:18;224.620000000;100
GAZP;0;18.02.2021;16:30:18;224.500000000;1000
GAZP;0;18.02.2021;16:30:18;224.500000000;560
GAZP;0;18.02.2021;16:30:18;224.500000000;50
GAZP;0;18.02.2021;16:30:18;224.500000000;290
GAZP;0;18.02.2021;16:30:19;224.620000000;390
GAZP;0;18.02.2021;16:30:19;224.620000000;10
GAZP;0;18.02.2021;16:30:19;224.500000000;160
GAZP;0;18.02.2021;16:30:19;224.500000000;10
GAZP;0;18.02.2021;16:30:19;224.500000000;10
GAZP;0;18.02.2021;16:30:19;224.500000000;100
GAZP;0;18.02.2021;16:30:19;224.610000000;10000
GAZP;0;18.02.2021;16:30:20;224.570000000;20
GAZP;0;18.02.2021;16:30:20;224.510000000;260
GAZP;0;18.02.2021;16:30:20;224.620000000;20
GAZP;0;18.02.2021;16:30:20;224.530000000;10
GAZP;0;18.02.2021;16:30:20;224.530000000;270
GAZP;0;18.02.2021;16:30:21;224.530000000;180
GAZP;0;18.02.2021;16:30:21;224.530000000;1890
GAZP;0;18.02.2021;16:30:21;224.530000000;270
GAZP;0;18.02.2021;16:30:21;224.510000000;450
GAZP;0;18.02.2021;16:30:21;224.500000000;110
GAZP;0;18.02.2021;16:30:21;224.500000000;15620
GAZP;0;18.02.2021;16:30:21;224.500000000;270
GAZP;0;18.02.2021;16:30:21;224.500000000;450
GAZP;0;18.02.2021;16:30:21;224.500000000;15620
GAZP;0;18.02.2021;16:30:21;224.500000000;2580
GAZP;0;18.02.2021;16:30:21;224.620000000;480
GAZP;0;18.02.2021;16:30:21;224.620000000;500
GAZP;0;18.02.2021;16:30:21;224.630000000;1120
GAZP;0;18.02.2021;16:30:21;224.630000000;20
GAZP;0;18.02.2021;16:30:21;224.520000000;280
GAZP;0;18.02.2021;16:30:21;224.630000000;30
GAZP;0;18.02.2021;16:30:22;224.520000000;170
GAZP;0;18.02.2021;16:30:22;224.520000000;110
GAZP;0;18.02.2021;16:30:22;224.610000000;350
GAZP;0;18.02.2021;16:30:23;224.520000000;100
GAZP;0;18.02.2021;16:30:23;224.520000000;230
GAZP;0;18.02.2021;16:30:23;224.520000000;40
GAZP;0;18.02.2021;16:30:23;224.520000000;170
GAZP;0;18.02.2021;16:30:23;224.520000000;230
GAZP;0;18.02.2021;16:30:23;224.510000000;60
GAZP;0;18.02.2021;16:30:23;224.630000000;400
GAZP;0;18.02.2021;16:30:23;224.510000000;40
GAZP;0;18.02.2021;16:30:23;224.510000000;400
GAZP;0;18.02.2021;16:30:23;224.510000000;580
GAZP;0;18.02.2021;16:30:23;224.510000000;500
GAZP;0;18.02.2021;16:30:23;224.510000000;130
GAZP;0;18.02.2021;16:30:23;224.510000000;500
GAZP;0;18.02.2021;16:30:23;224.510000000;50
GAZP;0;18.02.2021;16:30:24;224.630000000;500
GAZP;0;18.02.2021;16:30:24;224.510000000;390
GAZP;0;18.02.2021;16:30:24;224.510000000;500
GAZP;0;18.02.2021;16:30:24;224.510000000;500
GAZP;0;18.02.2021;16:30:24;224.510000000;50
GAZP;0;18.02.2021;16:30:24;224.510000000;390
GAZP;0;18.02.2021;16:30:24;224.500000000;1000
GAZP;0;18.02.2021;16:30:24;224.500000000;130
GAZP;0;18.02.2021;16:30:24;224.610000000;3000
GAZP;0;18.02.2021;16:30:24;224.520000000;440
GAZP;0;18.02.2021;16:30:24;224.510000000;260
GAZP;0;18.02.2021;16:30:24;224.510000000;190
GAZP;0;18.02.2021;16:30:24;224.510000000;90
GAZP;0;18.02.2021;16:30:25;224.510000000;710
GAZP;0;18.02.2021;16:30:25;224.510000000;10
GAZP;0;18.02.2021;16:30:25;224.630000000;530
GAZP;0;18.02.2021;16:30:25;224.630000000;470
GAZP;0;18.02.2021;16:30:25;224.630000000;470
GAZP;0;18.02.2021;16:30:25;224.630000000;530
GAZP;0;18.02.2021;16:30:25;224.630000000;30
GAZP;0;18.02.2021;16:30:25;224.530000000;10
GAZP;0;18.02.2021;16:30:25;224.520000000;270
GAZP;0;18.02.2021;16:30:26;224.520000000;180
GAZP;0;18.02.2021;16:30:26;224.520000000;10
GAZP;0;18.02.2021;16:30:26;224.520000000;90
GAZP;0;18.02.2021;16:30:26;224.530000000;1600
GAZP;0;18.02.2021;16:30:26;224.530000000;80
GAZP;0;18.02.2021;16:30:26;224.650000000;50
GAZP;0;18.02.2021;16:30:27;224.550000000;510
GAZP;0;18.02.2021;16:30:27;224.550000000;90
GAZP;0;18.02.2021;16:30:28;224.550000000;350
GAZP;0;18.02.2021;16:30:28;224.550000000;90
GAZP;0;18.02.2021;16:30:28;224.540000000;1430
GAZP;0;18.02.2021;16:30:28;224.540000000;5480
GAZP;0;18.02.2021;16:30:28;224.540000000;440
GAZP;0;18.02.2021;16:30:28;224.530000000;440
GAZP;0;18.02.2021;16:30:28;224.520000000;1770
GAZP;0;18.02.2021;16:30:28;224.660000000;10
GAZP;0;18.02.2021;16:30:28;224.520000000;3710
GAZP;0;18.02.2021;16:30:28;224.520000000;200
GAZP;0;18.02.2021;16:30:28;224.520000000;1410
GAZP;0;18.02.2021;16:30:30;224.600000000;10
GAZP;0;18.02.2021;16:30:30;224.550000000;90
GAZP;0;18.02.2021;16:30:30;224.630000000;10
GAZP;0;18.02.2021;16:30:30;224.520000000;530
GAZP;0;18.02.2021;16:30:30;224.520000000;500
GAZP;0;18.02.2021;16:30:30;224.520000000;440
GAZP;0;18.02.2021;16:30:30;224.510000000;230
GAZP;0;18.02.2021;16:30:30;224.510000000;130
GAZP;0;18.02.2021;16:30:31;224.510000000;140
GAZP;0;18.02.2021;16:30:31;224.510000000;230
GAZP;0;18.02.2021;16:30:31;224.510000000;20
GAZP;0;18.02.2021;16:30:31;224.630000000;40
GAZP;0;18.02.2021;16:30:31;224.630000000;960
GAZP;0;18.02.2021;16:30:31;224.510000000;10
GAZP;0;18.02.2021;16:30:31;224.510000000;180
GAZP;0;18.02.2021;16:30:31;224.510000000;220
GAZP;0;18.02.2021;16:30:32;224.510000000;10
GAZP;0;18.02.2021;16:30:32;224.510000000;20
GAZP;0;18.02.2021;16:30:32;224.510000000;200
GAZP;0;18.02.2021;16:30:32;224.510000000;10
GAZP;0;18.02.2021;16:30:32;224.510000000;400
GAZP;0;18.02.2021;16:30:32;224.510000000;250
GAZP;0;18.02.2021;16:30:32;224.510000000;40
GAZP;0;18.02.2021;16:30:32;224.510000000;270
GAZP;0;18.02.2021;16:30:32;224.630000000;680
GAZP;0;18.02.2021;16:30:32;224.630000000;320
GAZP;0;18.02.2021;16:30:33;224.510000000;130
GAZP;0;18.02.2021;16:30:33;224.510000000;40
GAZP;0;18.02.2021;16:30:33;224.510000000;170
GAZP;0;18.02.2021;16:30:33;224.510000000;40
GAZP;0;18.02.2021;16:30:33;224.630000000;50
GAZP;0;18.02.2021;16:30:35;224.630000000;500
GAZP;0;18.02.2021;16:30:35;224.630000000;1410
GAZP;0;18.02.2021;16:30:36;224.630000000;10
GAZP;0;18.02.2021;16:30:36;224.550000000;10
GAZP;0;18.02.2021;16:30:36;224.630000000;10
GAZP;0;18.02.2021;16:30:36;224.650000000;490
GAZP;0;18.02.2021;16:30:37;224.650000000;10
GAZP;0;18.02.2021;16:30:38;224.660000000;500
GAZP;0;18.02.2021;16:30:38;224.550000000;100
GAZP;0;18.02.2021;16:30:38;224.550000000;450
GAZP;0;18.02.2021;16:30:38;224.630000000;370
GAZP;0;18.02.2021;16:30:39;224.520000000;100
GAZP;0;18.02.2021;16:30:39;224.520000000;30
GAZP;0;18.02.2021;16:30:39;224.520000000;400
GAZP;0;18.02.2021;16:30:39;224.520000000;350
GAZP;0;18.02.2021;16:30:39;224.530000000;1070
GAZP;0;18.02.2021;16:30:39;224.530000000;400
GAZP;0;18.02.2021;16:30:39;224.530000000;1680
GAZP;0;18.02.2021;16:30:39;224.530000000;2110
GAZP;0;18.02.2021;16:30:40;224.540000000;100
GAZP;0;18.02.2021;16:30:40;224.540000000;2790
GAZP;0;18.02.2021;16:30:40;224.540000000;2690
GAZP;0;18.02.2021;16:30:40;224.540000000;420
GAZP;0;18.02.2021;16:30:40;224.530000000;2830
GAZP;0;18.02.2021;16:30:40;224.530000000;540
GAZP;0;18.02.2021;16:30:40;224.530000000;800
GAZP;0;18.02.2021;16:30:40;224.530000000;420
GAZP;0;18.02.2021;16:30:40;224.530000000;100
GAZP;0;18.02.2021;16:30:40;224.530000000;20
GAZP;0;18.02.2021;16:30:40;224.530000000;420
GAZP;0;18.02.2021;16:30:40;224.530000000;200
GAZP;0;18.02.2021;16:30:41;224.520000000;50
GAZP;0;18.02.2021;16:30:41;224.520000000;3770
GAZP;0;18.02.2021;16:30:41;224.510000000;60
GAZP;0;18.02.2021;16:30:41;224.510000000;500
GAZP;0;18.02.2021;16:30:41;224.510000000;800
GAZP;0;18.02.2021;16:30:41;224.510000000;1380
GAZP;0;18.02.2021;16:30:41;224.500000000;1000
GAZP;0;18.02.2021;16:30:41;224.500000000;10
GAZP;0;18.02.2021;16:30:41;224.500000000;500
GAZP;0;18.02.2021;16:30:41;224.500000000;10
GAZP;0;18.02.2021;16:30:41;224.500000000;10
GAZP;0;18.02.2021;16:30:41;224.500000000;50
GAZP;0;18.02.2021;16:30:41;224.500000000;10
GAZP;0;18.02.2021;16:30:41;224.500000000;100
GAZP;0;18.02.2021;16:30:41;224.500000000;1000
GAZP;0;18.02.2021;16:30:41;224.500000000;250
GAZP;0;18.02.2021;16:30:42;224.500000000;100
GAZP;0;18.02.2021;16:30:42;224.500000000;12390
GAZP;0;18.02.2021;16:30:42;224.500000000;7510
GAZP;0;18.02.2021;16:30:43;224.590000000;10
GAZP;0;18.02.2021;16:30:44;224.570000000;20
GAZP;0;18.02.2021;16:30:45;224.590000000;20
GAZP;0;18.02.2021;16:30:45;224.590000000;110
GAZP;0;18.02.2021;16:30:45;224.590000000;10
GAZP;0;18.02.2021;16:30:46;224.550000000;620
GAZP;0;18.02.2021;16:30:46;224.590000000;100
GAZP;0;18.02.2021;16:30:46;224.550000000;30
GAZP;0;18.02.2021;16:30:47;224.580000000;10
GAZP;0;18.02.2021;16:30:47;224.550000000;350
GAZP;0;18.02.2021;16:30:47;224.550000000;1000
GAZP;0;18.02.2021;16:30:47;224.590000000;100
GAZP;0;18.02.2021;16:30:47;224.590000000;1200
GAZP;0;18.02.2021;16:30:47;224.590000000;610
GAZP;0;18.02.2021;16:30:47;224.590000000;1960
GAZP;0;18.02.2021;16:30:48;224.560000000;10
GAZP;0;18.02.2021;16:30:48;224.520000000;10
GAZP;0;18.02.2021;16:30:48;224.520000000;90
GAZP;0;18.02.2021;16:30:48;224.520000000;10
GAZP;0;18.02.2021;16:30:48;224.520000000;10
GAZP;0;18.02.2021;16:30:48;224.510000000;130
GAZP;0;18.02.2021;16:30:48;224.510000000;500
GAZP;0;18.02.2021;16:30:48;224.510000000;10
GAZP;0;18.02.2021;16:30:48;224.500000000;100
GAZP;0;18.02.2021;16:30:48;224.500000000;2100
GAZP;0;18.02.2021;16:30:48;224.500000000;150
GAZP;0;18.02.2021;16:30:48;224.500000000;10
GAZP;0;18.02.2021;16:30:48;224.500000000;10
GAZP;0;18.02.2021;16:30:48;224.500000000;500
GAZP;0;18.02.2021;16:30:48;224.500000000;250
GAZP;0;18.02.2021;16:30:48;224.500000000;80
GAZP;0;18.02.2021;16:30:48;224.500000000;20
GAZP;0;18.02.2021;16:30:48;224.490000000;300
GAZP;0;18.02.2021;16:30:48;224.490000000;1380
GAZP;0;18.02.2021;16:30:48;224.540000000;20
GAZP;0;18.02.2021;16:30:49;224.490000000;8620
GAZP;0;18.02.2021;16:30:49;224.540000000;100
GAZP;0;18.02.2021;16:30:49;224.540000000;20
GAZP;0;18.02.2021;16:30:49;224.540000000;40
GAZP;0;18.02.2021;16:30:49;224.480000000;10
GAZP;0;18.02.2021;16:30:49;224.470000000;150
GAZP;0;18.02.2021;16:30:49;224.470000000;1590
GAZP;0;18.02.2021;16:30:50;224.530000000;10
GAZP;0;18.02.2021;16:30:50;224.540000000;200
GAZP;0;18.02.2021;16:30:50;224.550000000;500
GAZP;0;18.02.2021;16:30:50;224.550000000;500
GAZP;0;18.02.2021;16:30:50;224.550000000;960
GAZP;0;18.02.2021;16:30:50;224.550000000;40
GAZP;0;18.02.2021;16:30:50;224.550000000;40
GAZP;0;18.02.2021;16:30:50;224.560000000;210
GAZP;0;18.02.2021;16:30:50;224.540000000;2400
GAZP;0;18.02.2021;16:30:50;224.500000000;1000
GAZP;0;18.02.2021;16:30:51;224.540000000;500
GAZP;0;18.02.2021;16:30:51;224.540000000;1660
GAZP;0;18.02.2021;16:30:51;224.540000000;2000
GAZP;0;18.02.2021;16:30:51;224.550000000;950
GAZP;0;18.02.2021;16:30:51;224.550000000;390
GAZP;0;18.02.2021;16:30:52;224.540000000;300
GAZP;0;18.02.2021;16:30:52;224.500000000;10
GAZP;0;18.02.2021;16:30:52;224.500000000;2500
GAZP;0;18.02.2021;16:30:52;224.530000000;470
GAZP;0;18.02.2021;16:30:52;224.540000000;1860
GAZP;0;18.02.2021;16:30:52;224.550000000;1570
GAZP;0;18.02.2021;16:30:52;224.550000000;500
GAZP;0;18.02.2021;16:30:52;224.550000000;20
GAZP;0;18.02.2021;16:30:53;224.500000000;100
GAZP;0;18.02.2021;16:30:53;224.480000000;10
GAZP;0;18.02.2021;16:30:53;224.470000000;800
GAZP;0;18.02.2021;16:30:54;224.460000000;100
GAZP;0;18.02.2021;16:30:54;224.570000000;10
GAZP;0;18.02.2021;16:30:55;224.570000000;100
GAZP;0;18.02.2021;16:30:55;224.460000000;9900
GAZP;0;18.02.2021;16:30:55;224.450000000;100
GAZP;0;18.02.2021;16:30:55;224.450000000;10
GAZP;0;18.02.2021;16:30:55;224.450000000;500
GAZP;0;18.02.2021;16:30:55;224.450000000;1500
GAZP;0;18.02.2021;16:30:55;224.450000000;800
GAZP;0;18.02.2021;16:30:56;224.440000000;100
GAZP;0;18.02.2021;16:30:56;224.430000000;5480
GAZP;0;18.02.2021;16:30:56;224.490000000;10
GAZP;0;18.02.2021;16:30:56;224.490000000;10
GAZP;0;18.02.2021;16:30:57;224.490000000;30
GAZP;0;18.02.2021;16:30:57;224.420000000;500
GAZP;0;18.02.2021;16:30:57;224.420000000;500
GAZP;0;18.02.2021;16:30:57;224.420000000;110
GAZP;0;18.02.2021;16:30:57;224.420000000;10
GAZP;0;18.02.2021;16:30:57;224.470000000;30
GAZP;0;18.02.2021;16:30:58;224.410000000;300
GAZP;0;18.02.2021;16:30:58;224.410000000;10
GAZP;0;18.02.2021;16:30:58;224.410000000;200
GAZP;0;18.02.2021;16:30:58;224.460000000;40
GAZP;0;18.02.2021;16:30:59;224.460000000;30
GAZP;0;18.02.2021;16:31:00;224.460000000;50
GAZP;0;18.02.2021;16:31:00;224.460000000;1100
GAZP;0;18.02.2021;16:31:00;224.460000000;2000
GAZP;0;18.02.2021;16:31:00;224.470000000;900
GAZP;0;18.02.2021;16:31:01;224.470000000;40
GAZP;0;18.02.2021;16:31:02;224.470000000;1020
GAZP;0;18.02.2021;16:31:02;224.410000000;300
GAZP;0;18.02.2021;16:31:03;224.510000000;1960
GAZP;0;18.02.2021;16:31:03;224.520000000;1040
GAZP;0;18.02.2021;16:31:03;224.450000000;110
GAZP;0;18.02.2021;16:31:03;224.530000000;10
GAZP;0;18.02.2021;16:31:03;224.540000000;10
GAZP;0;18.02.2021;16:31:07;224.500000000;10
GAZP;0;18.02.2021;16:31:07;224.470000000;30
GAZP;0;18.02.2021;16:31:07;224.550000000;20
GAZP;0;18.02.2021;16:31:09;224.510000000;200
GAZP;0;18.02.2021;16:31:09;224.470000000;20
GAZP;0;18.02.2021;16:31:09;224.470000000;640
GAZP;0;18.02.2021;16:31:09;224.550000000;10
GAZP;0;18.02.2021;16:31:10;224.550000000;1000
GAZP;0;18.02.2021;16:31:10;224.550000000;930
GAZP;0;18.02.2021;16:31:10;224.560000000;10
GAZP;0;18.02.2021;16:31:10;224.550000000;20
GAZP;0;18.02.2021;16:31:10;224.570000000;10
GAZP;0;18.02.2021;16:31:11;224.500000000;1950
GAZP;0;18.02.2021;16:31:11;224.570000000;250
GAZP;0;18.02.2021;16:31:12;224.500000000;1050
GAZP;0;18.02.2021;16:31:12;224.500000000;300
GAZP;0;18.02.2021;16:31:13;224.520000000;50
GAZP;0;18.02.2021;16:31:14;224.440000000;10
GAZP;0;18.02.2021;16:31:14;224.440000000;90
GAZP;0;18.02.2021;16:31:14;224.440000000;10
GAZP;0;18.02.2021;16:31:14;224.430000000;10
GAZP;0;18.02.2021;16:31:14;224.420000000;10
GAZP;0;18.02.2021;16:31:14;224.420000000;120
GAZP;0;18.02.2021;16:31:14;224.410000000;60
GAZP;0;18.02.2021;16:31:14;224.510000000;50
GAZP;0;18.02.2021;16:31:14;224.510000000;10
GAZP;0;18.02.2021;16:31:14;224.500000000;1000
GAZP;0;18.02.2021;16:31:15;224.500000000;1000
GAZP;0;18.02.2021;16:31:16;224.510000000;30
GAZP;0;18.02.2021;16:31:16;224.510000000;30
GAZP;0;18.02.2021;16:31:16;224.510000000;40
GAZP;0;18.02.2021;16:31:16;224.510000000;20
GAZP;0;18.02.2021;16:31:16;224.410000000;110
GAZP;0;18.02.2021;16:31:17;224.410000000;10
GAZP;0;18.02.2021;16:31:18;224.460000000;200
GAZP;0;18.02.2021;16:31:19;224.410000000;10
GAZP;0;18.02.2021;16:31:19;224.470000000;90
GAZP;0;18.02.2021;16:31:19;224.470000000;250
GAZP;0;18.02.2021;16:31:19;224.470000000;1550
GAZP;0;18.02.2021;16:31:19;224.470000000;160
GAZP;0;18.02.2021;16:31:20;224.450000000;200
GAZP;0;18.02.2021;16:31:21;224.470000000;10
GAZP;0;18.02.2021;16:31:23;224.430000000;10
GAZP;0;18.02.2021;16:31:23;224.470000000;1000
GAZP;0;18.02.2021;16:31:23;224.430000000;30
GAZP;0;18.02.2021;16:31:23;224.410000000;10
GAZP;0;18.02.2021;16:31:23;224.410000000;500
GAZP;0;18.02.2021;16:31:23;224.410000000;10
GAZP;0;18.02.2021;16:31:23;224.410000000;600
GAZP;0;18.02.2021;16:31:23;224.410000000;1000
GAZP;0;18.02.2021;16:31:23;224.410000000;850
GAZP;0;18.02.2021;16:31:24;224.400000000;40
GAZP;0;18.02.2021;16:31:24;224.410000000;1900
GAZP;0;18.02.2021;16:31:24;224.470000000;30
GAZP;0;18.02.2021;16:31:24;224.470000000;10
GAZP;0;18.02.2021;16:31:24;224.470000000;400
GAZP;0;18.02.2021;16:31:27;224.470000000;70
GAZP;0;18.02.2021;16:31:29;224.470000000;1230
GAZP;0;18.02.2021;16:31:29;224.470000000;10
GAZP;0;18.02.2021;16:31:29;224.450000000;90
GAZP;0;18.02.2021;16:31:29;224.450000000;50
GAZP;0;18.02.2021;16:31:29;224.420000000;50
GAZP;0;18.02.2021;16:31:29;224.410000000;1500
GAZP;0;18.02.2021;16:31:29;224.410000000;100
GAZP;0;18.02.2021;16:31:29;224.410000000;800
GAZP;0;18.02.2021;16:31:29;224.400000000;160
GAZP;0;18.02.2021;16:31:29;224.400000000;22000
GAZP;0;18.02.2021;16:31:29;224.400000000;100
GAZP;0;18.02.2021;16:31:29;224.400000000;2500
GAZP;0;18.02.2021;16:31:29;224.400000000;1000
GAZP;0;18.02.2021;16:31:29;224.400000000;10
GAZP;0;18.02.2021;16:31:29;224.400000000;1000
GAZP;0;18.02.2021;16:31:29;224.400000000;10
GAZP;0;18.02.2021;16:31:29;224.400000000;1520
GAZP;0;18.02.2021;16:31:29;224.400000000;10
GAZP;0;18.02.2021;16:31:29;224.400000000;10
GAZP;0;18.02.2021;16:31:29;224.400000000;400
GAZP;0;18.02.2021;16:31:29;224.400000000;10
GAZP;0;18.02.2021;16:31:29;224.400000000;100
GAZP;0;18.02.2021;16:31:29;224.400000000;5000
GAZP;0;18.02.2021;16:31:29;224.400000000;10
GAZP;0;18.02.2021;16:31:29;224.400000000;10
GAZP;0;18.02.2021;16:31:29;224.400000000;20
GAZP;0;18.02.2021;16:31:29;224.390000000;11780
GAZP;0;18.02.2021;16:31:29;224.390000000;500
GAZP;0;18.02.2021;16:31:29;224.390000000;500
GAZP;0;18.02.2021;16:31:29;224.390000000;10
GAZP;0;18.02.2021;16:31:29;224.390000000;800
GAZP;0;18.02.2021;16:31:29;224.380000000;100
GAZP;0;18.02.2021;16:31:29;224.380000000;100
GAZP;0;18.02.2021;16:31:29;224.380000000;440
GAZP;0;18.02.2021;16:31:29;224.370000000;370
GAZP;0;18.02.2021;16:31:29;224.370000000;10
GAZP;0;18.02.2021;16:31:29;224.370000000;10000
GAZP;0;18.02.2021;16:31:29;224.370000000;20
GAZP;0;18.02.2021;16:31:29;224.370000000;3000
GAZP;0;18.02.2021;16:31:29;224.370000000;1960
GAZP;0;18.02.2021;16:31:29;224.360000000;40
GAZP;0;18.02.2021;16:31:29;224.360000000;10
